id_usuario,cant_aluminio,cant_plastico,cant_cristal,kg_papel,kg_organico
2591,331,321,299,373.13,398.96
2592,346,348,361,413.91,392.98
2593,352,330,330,397.83,390.38
2594,349,326,296,360.51,338.71
2595,342,357,354,392.99,400.53
2596,367,360,311,376.64,394.98
2597,361,332,346,414.7,398.08
2598,345,325,300,369.9,373.24
2599,315,291,304,331.93,359.84
2600,343,359,357,367.11,390.58
2601,370,345,319,402.74,381.84
2602,325,331,319,376.6,386.51
2603,348,339,315,407.99,309.04
2604,324,323,320,364.72,405.9
2605,361,390,405,398.81,434.05
2606,315,346,308,417.15,382.71
2607,354,346,307,374.23,372.4
2608,308,326,332,352.67,353.24
2609,359,361,322,393.81,392.02
2610,350,352,310,388.57,377.36
2611,367,345,343,417.5,416.91
2612,328,327,334,386.53,403.75
2613,326,393,368,410.63,432.77
2614,345,381,329,426.3,417.29
2615,342,330,303,376.36,371.88
2616,358,318,317,396.14,393.41
2617,329,371,314,393.05,416.22
2618,369,348,317,407.46,381.0
2619,335,363,355,356.25,361.75
2620,363,329,321,418.21,382.26
2621,365,355,325,379.85,413.51
2622,354,345,310,375.42,394.83
2623,365,359,329,414.33,391.06
2624,333,330,333,384.5,361.51
2625,357,370,326,428.48,386.45
2626,348,341,332,386.41,340.9
2627,336,338,317,379.72,358.91
2628,340,368,344,397.99,362.94
2629,344,318,303,348.58,378.44
2630,358,357,325,390.03,361.01
2631,355,358,349,382.81,390.12
2632,355,390,340,413.46,425.61
2633,348,342,304,384.33,368.98
2634,342,343,335,397.96,370.4
2635,352,376,344,381.67,403.37
2636,339,352,337,382.15,392.92
2637,365,343,342,364.95,427.84000000000003
2638,356,386,342,407.26,416.24
2639,340,362,274,408.34,385.96
2640,309,315,315,381.89,398.69
2641,346,330,344,391.11,383.34999999999997
2642,344,364,324,399.34,357.92
2643,333,369,318,369.83,385.45
2644,328,304,364,405.46,440.14
2645,361,365,330,411.0,396.06
2646,369,361,321,405.67,390.31
2647,362,368,321,435.51,426.3
2648,385,372,352,416.15,435.17
2649,340,346,313,398.69,367.97
2650,356,335,309,400.04,401.23
2651,352,380,339,436.66,404.41
2652,338,374,366,388.3,411.9
2653,345,348,325,377.46,366.03
2654,341,331,352,366.81,439.09
2655,345,381,301,389.99,406.96
2656,335,349,296,382.33,386.92
2657,351,341,354,388.71999999999997,420.73
2658,361,343,370,382.22,422.2
2659,354,333,334,394.33,382.26
2660,387,378,333,414.52,394.71
2661,364,353,350,407.66,373.34
2662,373,345,332,390.03000000000003,366.55
2663,353,372,336,371.41,404.49
2664,338,365,347,443.82,399.3
2665,369,351,327,422.84,409.22
2666,345,365,319,393.99,404.03
2667,358,351,311,406.18,386.17
2668,365,373,340,401.41,404.72
2669,386,367,334,416.37,395.73
2670,350,356,291,396.68,361.73
2671,340,345,336,392.97,393.65
2672,369,395,329,395.42,411.82
2673,379,380,350,378.44,415.17
2674,349,355,309,399.23,398.7
2675,326,357,338,415.07,414.07
2676,378,376,347,369.07,400.93
2677,352,373,330,408.8,411.97
2678,366,375,330,433.09,408.36
2679,321,315,319,348.62,341.71
2680,360,367,349,429.97,431.84
2681,323,356,321,380.97,432.38
2682,367,347,328,421.45,366.17
2683,349,364,316,377.35,401.13
2684,392,344,334,423.89,399.16
2685,351,340,336,417.86,403.6
2686,375,344,331,350.03,376.62
2687,356,388,308,395.97,423.4
2688,351,340,342,410.8,361.46
2689,353,341,322,396.9,389.59
2690,341,331,332,374.05,345.81
2691,350,389,340,389.41,423.35
2692,359,327,316,376.99,351.13
2693,338,344,309,414.6,355.25
2694,341,338,327,399.82,393.45
2695,332,343,345,360.7,386.49
2696,350,349,325,432.91,385.79
2697,347,346,335,368.44,387.23
2698,349,349,309,388.29,383.28
2699,343,365,334,372.62,394.29
2700,345,364,314,410.43,367.64
2701,380,389,335,405.68,417.91
2702,337,331,297,392.9,392.37
2703,354,337,314,385.26,378.5
2704,343,310,310,347.49,363.79
2705,327,319,318,347.79,351.32
2706,345,353,378,426.94,390.7
2707,336,367,312,383.24,414.97
2708,340,322,325,352.09,305.58
2709,333,360,340,408.0,401.39
2710,395,356,345,429.21,397.23
2711,403,390,331,388.57,407.81
2712,353,338,315,366.37,363.43
2713,358,346,350,407.55,404.11
2714,357,358,328,375.72,397.81
2715,324,336,318,355.11,373.61
2716,358,352,289,399.67,376.49
2717,312,326,316,362.12,342.85
2718,347,314,318,375.69,362.53
2719,330,385,302,386.9,399.47
2720,351,338,334,395.4,358.71
2721,330,325,320,397.78,388.96
2722,344,333,356,394.06,379.25
2723,329,342,339,392.1,381.37
2724,339,320,363,379.25,404.37
2725,370,364,365,407.67,403.32
2726,346,336,355,399.81,383.63
2727,344,346,343,395.88,411.31
2728,368,332,306,368.74,385.4
2729,351,307,323,390.69,400.43
2730,361,357,363,406.78000000000003,373.19
2731,363,356,312,401.78,367.89
2732,342,352,336,397.36,407.65
2733,362,345,304,360.51,377.89
2734,363,375,326,418.48,416.77
2735,350,336,294,358.44,375.86
2736,382,368,356,410.42,412.67
2737,347,357,344,356.09,392.9
2738,345,348,307,369.06,383.77
2739,376,393,343,478.7,434.62
2740,364,360,316,375.42,388.49
2741,339,398,367,424.24,372.29
2742,328,347,291,347.58,369.42
2743,353,367,302,424.31,389.17
2744,363,349,322,424.21,400.61
2745,328,340,304,411.49,393.75
2746,346,393,324,406.47,395.03
2747,356,348,344,403.12,401.91
2748,363,346,325,389.24,355.84
2749,364,379,324,443.6,421.89
2750,356,401,372,405.48,432.6
2751,368,354,361,361.37,414.83
2752,332,288,307,382.74,398.4
2753,334,345,332,415.19,404.48
2754,352,338,315,367.82,383.04
2755,364,370,329,370.99,398.18
2756,338,375,281,377.21,387.22
2757,354,384,340,407.26,393.95
2758,338,355,307,398.17,394.93
2759,344,343,312,363.46999999999997,385.6
2760,354,370,343,406.85,392.93
2761,331,349,296,395.51,398.49
2762,374,360,340,363.08,372.64
2763,316,339,287,373.41,367.92
2764,355,329,355,371.77,374.69
2765,356,360,318,424.27,361.86
2766,356,336,346,413.29,404.39
2767,382,376,343,392.75,414.03
2768,363,347,308,392.04,330.45
2769,321,337,322,362.43,359.95
2770,342,331,298,376.5,374.58
2771,344,358,291,385.71,373.09
2772,291,360,343,402.83,391.66
2773,328,335,314,349.41,331.33
2774,367,368,314,398.62,388.89
2775,382,348,308,406.96,387.53
2776,384,371,301,378.27,456.97
2777,371,366,335,419.02,431.94
2778,341,366,345,390.58,418.84
2779,340,321,321,397.65,375.0
2780,362,362,339,369.6,377.23
2781,367,367,306,413.83,402.88
2782,367,347,334,371.16,406.77
2783,326,324,301,387.48,356.3
2784,330,353,330,393.65,385.28
2785,353,366,327,369.32,369.12
2786,347,328,318,415.95,389.24
2787,362,347,332,390.63,381.24
2788,328,350,311,365.73,379.71
2789,328,321,313,364.39,348.61
2790,370,357,337,401.71999999999997,418.1
2791,341,344,315,382.33,420.72
2792,345,349,342,387.61,411.73
2793,361,384,312,383.5,381.75
2794,334,360,315,376.17,371.37
2795,364,330,324,359.88,359.68
2796,381,362,300,391.13,400.89
2797,348,358,332,390.75,396.28
2798,353,363,341,416.44,401.56
2799,363,331,300,385.5,387.61
2800,367,358,335,357.53,359.47
2801,353,319,332,389.86,368.53
2802,343,346,334,339.98,412.92
2803,328,350,364,366.28,391.19
2804,361,333,368,375.04,383.78
2805,352,393,326,364.26,437.11
2806,355,353,315,384.16,382.22
2807,341,353,355,387.74,377.67
2808,359,338,347,418.14,360.02
2809,325,351,302,372.63,383.57
2810,344,337,316,386.64,392.38
2811,306,340,293,390.48,371.76
2812,391,357,379,434.82,381.72
2813,334,345,325,386.46,359.24
2814,341,361,294,410.06,396.44
2815,353,333,292,406.25,367.56
2816,367,395,342,414.29,438.63
2817,376,366,356,366.78000000000003,423.53
2818,323,310,316,378.09,351.23
2819,339,348,344,369.28,389.53
2820,366,381,365,401.42,408.09
2821,334,340,297,395.45,383.63
2822,402,361,327,372.46,399.81
2823,355,335,329,412.3,422.2
2824,340,366,346,409.62,384.96999999999997
2825,355,347,349,383.06,363.63
2826,359,362,335,406.54,421.9
2827,333,302,321,393.52,379.56
2828,341,338,302,350.57,364.96
2829,352,356,319,400.73,388.64
2830,377,363,335,377.15,407.06
2831,327,345,290,380.16,426.46
2832,340,345,305,374.48,369.59
2833,325,363,317,409.78,389.46
2834,375,347,342,416.43,374.94
2835,360,332,334,386.22,375.91
2836,349,357,324,422.39,401.08
2837,371,355,296,358.94,391.05
2838,329,382,330,345.13,379.94
2839,368,334,337,354.69,392.08
2840,389,386,369,417.32,416.32
2841,351,343,328,394.6,373.95
2842,367,362,325,401.92,418.32
2843,361,352,311,377.59,361.73
2844,355,364,312,423.39,398.82
2845,347,320,293,366.17,346.03000000000003
2846,367,345,323,380.95,408.08
2847,366,366,336,390.96999999999997,422.14
2848,347,339,296,416.27,412.34
2849,333,361,343,381.7,399.41
2850,363,373,321,387.07,395.55
2851,356,366,312,425.96,401.76
2852,360,345,334,394.64,423.37
2853,370,393,332,412.45,381.62
2854,340,358,295,380.87,342.31
2855,317,336,289,398.53,377.23
2856,356,313,315,360.21,365.89
2857,328,336,297,400.7,377.86
2858,365,369,333,366.56,392.7
2859,319,336,309,340.77,345.17
2860,353,348,294,351.73,357.45
2861,351,366,329,425.18,397.37
2862,337,329,303,367.12,396.28000000000003
2863,361,334,345,399.15,372.88
2864,364,367,327,387.66,400.92
2865,344,338,343,417.16,375.35
2866,350,354,344,397.36,394.92
2867,333,327,299,367.65,359.3
2868,325,343,312,400.96,400.9
2869,343,318,315,362.65,406.04
2870,354,347,306,420.03,422.87
2871,336,336,301,380.18,353.34000000000003
2872,323,350,313,340.51,375.02
2873,371,366,350,425.19,436.96
2874,330,305,294,351.11,364.23
2875,358,365,371,431.11,417.87
2876,319,349,344,369.54,374.31
2877,340,372,342,401.19,405.64
2878,400,363,374,418.84,409.95
2879,365,349,322,388.67,393.54
2880,406,380,367,441.0,424.0
2881,348,329,339,396.24,353.1
2882,351,344,318,408.53000000000003,363.44
2883,363,344,303,373.27,374.98
2884,331,335,338,371.87,405.06
2885,329,304,355,356.7,396.92
2886,316,318,296,347.07,353.27
2887,371,363,337,392.6,419.91
2888,346,340,351,374.84,375.25
2889,340,366,354,368.76,378.0
2890,344,339,307,408.48,378.45
2891,356,337,337,381.05,386.02
2892,361,371,306,406.45,399.16
2893,318,337,318,348.93,374.38
2894,360,362,356,439.08,434.67
2895,347,343,306,369.04,425.97
2896,341,342,312,380.5,347.25
2897,352,363,367,381.54,427.01
2898,356,360,308,377.74,395.6
2899,334,356,314,421.87,390.47
2900,362,326,320,384.8,408.22
2901,327,397,329,379.35,399.14
2902,322,326,321,374.98,398.16
2903,349,338,330,407.8,364.83
2904,337,344,281,385.19,353.96
2905,349,354,320,407.67,377.93
2906,378,359,359,376.53000000000003,418.2
2907,368,379,343,402.58,413.03
2908,358,343,317,390.57,385.68
2909,366,375,333,405.43,396.59
2910,332,313,334,370.99,388.03
2911,356,349,293,383.13,416.56
2912,371,368,279,399.77,352.24
2913,367,342,314,367.3,351.74
2914,348,360,358,383.62,395.57
2915,359,353,317,415.04,383.03000000000003
2916,350,342,351,359.75,381.0
2917,370,352,326,424.84,414.02
2918,370,349,336,389.77,413.82
2919,337,372,321,435.41,414.36
2920,358,376,331,364.82,406.92
2921,373,352,379,411.26,402.54
2922,360,359,326,432.74,393.19
2923,363,343,292,338.24,363.63
2924,383,351,359,395.13,379.59
2925,316,321,319,361.71,357.68
2926,340,342,309,386.25,360.33
2927,335,373,351,374.03,394.76
2928,360,337,339,390.56,366.4
2929,346,338,352,434.36,384.46
2930,348,331,326,369.04,392.65
2931,347,318,333,397.7,373.88
2932,346,348,319,374.34,391.4
2933,320,359,319,376.13,387.76
2934,335,326,335,393.79,388.58
2935,364,370,361,407.15,397.51
2936,335,324,326,364.48,386.27
2937,373,371,367,407.53000000000003,400.13
2938,362,376,344,406.35,390.61
2939,349,370,329,403.83,397.4
2940,339,358,335,380.05,416.52
2941,350,369,314,416.21999999999997,416.05
2942,367,401,378,452.2,391.42
2943,383,382,384,409.98,378.72
2944,345,350,376,416.0,414.62
2945,358,344,348,400.83,448.99
2946,367,342,341,412.71,368.09
2947,358,347,343,373.78,393.28
2948,373,344,340,369.34,366.25
2949,338,348,300,359.47,337.71
2950,352,336,310,387.87,398.98
2951,397,355,379,418.45,412.58
2952,331,314,306,381.85,364.48
2953,337,324,305,343.71,370.88
2954,354,344,290,399.01,376.54
2955,373,358,356,388.55,408.69
2956,338,357,322,401.94,382.64
2957,353,354,342,427.4,397.26
2958,350,378,347,391.21,394.07
2959,370,346,348,385.43,438.87
2960,362,389,336,415.05,400.92
2961,367,367,317,403.95,402.18
2962,333,323,300,373.04,332.68
2963,362,357,352,391.27,386.53000000000003
2964,349,369,301,396.62,400.93
2965,381,371,340,403.36,377.21999999999997
2966,351,328,333,384.74,432.38
2967,341,349,302,353.22,396.54
2968,332,309,315,388.62,338.82
2969,348,354,309,381.35,353.64
2970,351,384,337,405.11,373.29
2971,341,354,323,403.67,394.49
2972,377,374,341,403.28000000000003,372.84
2973,351,346,314,407.92,417.74
2974,351,329,342,421.74,364.95
2975,361,342,315,385.56,396.39
2976,308,357,320,367.05,416.36
2977,356,335,334,387.33,371.65
2978,325,345,338,381.5,337.62
2979,333,349,323,375.32,406.88
2980,352,388,380,401.19,388.17
2981,338,338,322,369.94,403.74
2982,364,349,307,358.86,379.58
2983,330,335,307,354.16,381.44
2984,360,344,335,388.47,398.6
2985,394,370,340,433.16,412.62
2986,351,346,352,390.22,410.71999999999997
2987,371,392,326,475.31,414.59000000000003
2988,369,374,347,384.19,411.89
2989,363,342,295,396.62,376.95
2990,338,320,276,325.87,356.92
2991,347,320,311,357.86,367.5
2992,368,355,324,375.22,417.92
2993,398,375,360,418.97,422.38
2994,348,341,329,390.49,373.35
2995,370,358,348,446.33,406.69
2996,339,341,344,363.86,365.23
2997,364,368,335,437.14,393.12
2998,341,347,327,381.92,403.57
2999,366,402,342,441.29,406.39
3000,340,321,347,379.23,412.03000000000003
3001,379,352,370,431.91,394.34
3002,349,360,347,356.21,399.33
3003,352,319,330,365.45,381.88
3004,328,331,316,372.32,366.46999999999997
3005,379,364,367,414.97,421.69
3006,355,324,317,372.6,415.61
3007,391,390,325,410.28,416.56
3008,357,370,357,400.19,413.87
3009,366,318,314,386.66,410.88
3010,378,356,328,423.08,382.05
3011,318,342,311,351.46999999999997,367.55
3012,370,372,332,425.22,382.6
3013,366,363,362,384.71999999999997,372.59
3014,364,362,328,386.64,402.36
3015,329,363,339,389.9,397.35
3016,359,359,294,398.16,346.32
3017,360,343,302,401.89,373.95
3018,361,313,305,357.35,378.55
3019,383,374,312,387.2,364.59
3020,377,346,342,413.91,391.16
3021,374,371,360,417.61,389.15
3022,352,334,329,439.03,391.59
3023,328,369,325,420.8,399.24
3024,366,376,342,429.58,433.86
3025,349,339,338,365.36,368.13
3026,353,337,315,378.93,419.31
3027,373,349,316,388.67,414.79
3028,360,339,307,363.09,366.6
3029,393,397,340,384.51,405.08
3030,360,315,315,332.47,399.62
3031,366,380,379,397.39,441.86
3032,354,352,371,403.37,416.57
3033,346,352,332,416.38,389.47
3034,329,342,272,371.95,410.66
3035,363,344,305,390.47,361.72
3036,366,320,311,395.35,356.42
3037,315,341,284,360.75,375.11
3038,365,391,364,434.61,377.59
3039,350,362,364,402.03000000000003,380.87
3040,354,376,331,372.01,391.73
3041,323,381,331,408.07,395.16
3042,392,365,355,419.75,429.5
3043,358,366,312,406.14,412.07
3044,360,314,335,374.13,384.65
3045,323,324,255,379.55,343.66
3046,362,342,302,414.72,379.47
3047,365,283,272,369.47,387.37
3048,373,344,316,379.9,375.3
3049,351,370,284,370.24,411.06
3050,359,340,324,396.58,390.08
3051,382,353,307,390.92,383.48
3052,372,354,360,392.61,425.95
3053,346,327,333,403.39,385.32
3054,344,359,334,405.83,378.48
3055,336,338,313,337.14,342.1
3056,318,321,286,374.58,374.87
3057,352,343,359,434.31,411.69
3058,351,367,346,425.62,384.93
3059,343,322,293,365.84,362.54
3060,333,346,317,370.3,376.73
3061,366,355,309,404.21,426.43
3062,349,376,317,355.7,397.0
3063,347,348,319,400.55,393.04
3064,338,342,300,376.06,390.46
3065,386,351,324,377.28,382.72
3066,396,413,362,444.81,439.01
3067,379,381,371,422.99,439.0
3068,334,339,339,377.83,394.4
3069,351,314,333,382.79,366.66
3070,371,361,343,381.04,417.52
3071,355,353,326,367.66,390.91
3072,356,355,333,370.93,390.92
3073,367,328,304,393.11,382.64
3074,332,367,318,388.53,384.31
3075,377,348,288,353.25,393.59000000000003
3076,344,363,362,418.17,386.85
3077,364,346,330,438.98,409.01
3078,372,361,319,358.18,403.99
3079,365,380,327,361.37,393.48
3080,341,341,328,381.77,403.47
3081,395,402,329,365.15,428.14
3082,353,328,309,353.58,393.38
3083,370,369,336,389.09,411.53
3084,350,349,329,396.77,400.71
3085,366,331,322,373.77,365.47
3086,367,361,368,413.06,432.89
3087,357,351,328,355.7,366.05
3088,335,387,314,373.38,417.12
3089,390,376,316,390.26,380.59
3090,322,342,331,354.32,386.12
3091,337,379,331,400.24,412.04
3092,368,353,320,423.92,430.66
3093,363,353,342,360.49,379.91
3094,357,360,325,384.61,378.62
3095,333,340,320,355.57,366.9
3096,365,346,396,439.76,407.79
3097,368,346,373,403.97,392.62
3098,361,341,363,411.87,381.45
3099,350,335,327,396.58,378.09
3100,344,341,292,376.07,343.79
3101,319,312,327,375.85,394.82
3102,356,364,345,390.96,390.46
3103,347,355,326,385.95,396.32
3104,322,313,307,394.46,390.8
3105,390,393,380,410.99,438.67
3106,353,343,332,403.83,417.31
3107,312,315,323,364.41,369.71
3108,331,348,304,344.32,369.31
3109,367,340,328,393.89,396.38
3110,366,352,339,358.13,395.13
3111,344,355,305,381.16,368.11
3112,342,316,311,374.6,365.76
3113,374,371,341,404.57,405.7
3114,360,366,342,398.44,417.36
3115,356,346,319,362.93,373.43
3116,343,326,317,400.36,405.54
3117,340,337,311,358.24,375.24
3118,366,354,329,424.49,358.36
3119,341,375,396,383.46999999999997,398.93
3120,387,360,350,380.25,388.9
3121,334,351,334,422.21,380.38
3122,335,346,342,350.81,398.08
3123,326,317,307,398.47,364.63
3124,377,347,312,394.21,387.58
3125,366,386,341,431.67,391.81
3126,370,353,300,391.38,418.91
3127,346,365,358,406.42,441.39
3128,359,348,365,410.5,393.13
3129,322,345,302,379.72,345.08
3130,389,384,350,438.39,404.84
3131,371,377,329,375.02,391.78
3132,350,370,351,389.23,387.18
3133,399,365,343,421.59,409.95
3134,349,354,358,374.6,367.48
3135,359,375,333,462.15999999999997,404.68
3136,365,411,376,436.68,410.93
3137,345,353,312,383.63,383.82
3138,360,337,323,402.82,398.25
3139,362,334,311,358.32,420.57
3140,354,344,310,401.86,360.97
3141,336,335,305,386.31,351.02
3142,300,322,328,367.37,374.56
3143,368,354,339,390.83,414.37
3144,370,356,355,384.71,394.47
3145,338,346,347,368.52,379.9
3146,367,362,389,384.46,400.61
3147,328,332,290,371.52,377.07
3148,337,342,319,360.1,352.98
3149,341,375,282,384.51,392.87
3150,343,336,329,378.18,373.96
3151,323,329,305,371.24,354.13
3152,349,340,322,405.15,365.5
3153,335,371,332,415.4,375.97
3154,332,336,295,391.71,359.51
3155,405,361,383,399.26,385.23
3156,380,346,322,384.31,375.46
3157,320,348,312,366.33,369.65
3158,339,378,358,365.9,392.07
3159,322,349,328,393.26,383.68
3160,338,309,322,376.09,384.57
3161,328,331,288,337.43,345.28000000000003
3162,341,357,316,385.39,394.92
3163,365,337,362,388.81,385.24
3164,343,341,355,362.49,383.77
3165,350,326,339,358.25,394.2
3166,336,362,355,367.94,405.54
3167,347,348,311,372.33,385.9
3168,331,330,308,395.73,363.02
3169,337,348,299,366.45,383.91
3170,383,333,341,374.43,382.85
3171,342,319,293,369.06,378.5
3172,364,369,338,392.37,387.42
3173,362,348,336,378.37,376.82
3174,337,320,348,383.46,401.54
3175,370,339,354,427.83,383.02
3176,354,362,292,400.79,414.52
3177,355,371,332,405.52,410.43
3178,359,359,296,402.33,360.87
3179,343,337,278,423.9,406.18
3180,326,329,318,344.45,366.21
3181,387,357,327,386.46,392.24
3182,334,344,306,375.3,391.66
3183,346,320,346,384.46,384.18
3184,361,343,361,392.74,373.54
3185,357,348,360,381.44,402.93
3186,323,340,281,353.62,390.26
3187,358,350,352,423.11,395.71
3188,363,353,291,368.63,399.02
3189,316,353,319,351.38,367.26
3190,339,334,329,419.97,403.52
3191,346,356,300,397.15,340.02
3192,342,366,309,386.11,417.89
3193,314,358,300,429.99,377.52
3194,378,354,299,402.48,418.52
3195,339,339,305,415.2,392.69
3196,324,337,349,344.77,325.72
3197,363,342,354,435.0,410.48
3198,365,343,350,404.66,370.56
3199,335,322,342,417.38,410.26
3200,324,320,303,346.89,378.0
3201,324,325,311,344.62,324.13
3202,359,364,336,379.08,354.62
3203,351,341,299,372.26,415.44
3204,349,340,346,376.86,385.63
3205,357,364,368,387.73,388.63
3206,370,343,345,406.25,380.35
3207,359,361,347,411.7,400.45
3208,335,332,286,344.85,345.16
3209,343,308,325,375.35,413.72
3210,335,317,299,337.07,378.99
3211,357,318,305,383.32,378.12
