id_usuario,ubicacion,basura_papel,basura_plastico,basura_resto,basura_organico,basura_cristal,no_recicla,edad,genero,estado_civil,hijos,tipo_vivienda,nivel_estudios,profesion
1969,0,1,1,0,0,0,0,67,1,1,3,0,5,15
1970,0,1,1,1,0,0,0,30,1,0,0,0,4,17
1971,0,1,1,0,0,0,0,64,0,1,3,0,4,19
1972,0,0,1,0,0,0,0,70,1,2,2,0,2,5
1973,0,1,1,1,0,1,0,37,0,0,0,0,3,0
1974,0,0,1,0,1,0,0,32,1,0,0,0,3,8
1975,0,1,1,1,0,0,0,36,1,0,0,0,3,16
1976,0,0,1,0,1,0,0,67,1,2,1,0,4,6
1977,0,1,1,1,0,0,0,19,0,0,0,0,3,7
1978,0,0,1,0,1,1,0,24,1,0,0,0,5,9
1979,0,1,1,0,0,0,0,24,0,0,0,0,0,16
1980,0,1,0,1,0,0,0,27,0,0,0,0,2,6
1981,0,1,1,0,0,0,0,72,1,3,4,0,0,10
1982,0,0,1,0,1,0,0,21,1,0,0,0,3,7
1983,0,1,0,0,1,1,0,31,1,2,1,1,5,3
1984,0,1,1,0,0,1,0,33,1,2,1,0,4,14
1985,0,0,1,0,0,1,0,31,1,0,0,3,5,15
1986,0,1,1,0,0,0,0,33,1,0,0,0,4,17
1987,0,1,0,0,0,0,0,18,0,0,0,1,7,10
1988,0,1,1,1,0,0,0,26,1,0,0,0,4,18
1989,0,1,1,0,0,0,0,76,1,1,4,0,5,4
1990,0,1,1,0,1,1,0,53,0,2,1,0,2,23
1991,0,1,1,1,0,0,0,67,1,2,1,3,5,6
1992,0,1,1,0,0,1,0,27,1,0,0,0,5,3
1993,0,1,1,1,1,1,0,37,0,2,2,0,0,21
1994,0,1,0,0,0,0,0,76,0,2,1,0,4,8
1995,0,1,1,0,0,1,0,26,0,0,0,2,5,2
1996,0,1,1,0,1,0,0,27,0,0,0,0,1,1
1997,0,1,1,1,1,0,0,19,0,0,0,1,3,8
1998,0,1,0,0,0,0,0,28,1,0,0,0,6,13
1999,0,1,1,1,0,0,0,25,1,0,0,2,5,18
2000,0,1,1,0,0,0,0,57,0,0,0,0,4,12
2001,0,1,0,0,0,1,0,20,1,0,0,0,1,7
2002,0,1,1,0,1,0,0,34,0,2,2,0,4,9
2003,0,0,1,0,0,1,0,75,1,1,3,0,3,2
2004,0,1,1,1,1,0,0,49,0,2,1,0,7,23
2005,0,0,1,1,1,0,0,57,0,0,0,1,7,7
2006,0,1,1,1,1,0,0,25,1,0,0,0,3,11
2007,0,1,1,0,0,0,0,43,1,2,2,0,5,8
2008,0,1,0,0,0,0,0,78,1,2,2,0,1,23
2009,0,1,0,1,0,0,0,68,0,3,2,1,5,15
2010,0,0,0,0,0,0,1,20,1,0,0,0,4,11
2011,0,1,1,1,0,0,0,22,1,0,0,1,5,5
2012,0,1,1,1,1,0,0,22,0,0,0,0,5,7
2013,0,1,1,1,1,0,0,30,0,0,0,3,6,7
2014,0,0,0,0,1,0,0,77,1,1,0,0,7,12
2015,0,1,1,1,0,0,0,34,0,2,2,1,5,7
2016,0,1,1,1,0,1,0,29,0,0,0,0,6,8
2017,0,1,1,0,1,0,0,19,0,0,0,3,1,5
2018,0,1,1,0,1,1,0,20,1,0,0,1,3,13
2019,0,0,1,1,0,0,0,79,1,1,3,0,3,7
2020,0,1,1,0,0,1,0,19,1,0,0,0,4,20
2021,0,1,1,0,1,1,0,25,1,0,0,0,5,18
2022,0,1,1,0,1,1,0,46,0,0,0,0,4,16
2023,0,0,1,1,1,0,0,54,0,2,0,2,5,16
2024,0,0,0,1,1,1,0,31,0,0,0,0,5,8
2025,0,1,1,1,1,0,0,30,1,0,0,1,4,9
2026,0,1,1,1,1,0,0,47,0,2,2,0,5,16
2027,0,1,0,1,0,0,0,23,0,0,0,0,4,11
2028,0,1,1,1,0,0,0,72,0,1,2,0,3,23
2029,0,1,1,1,1,1,0,21,1,0,0,1,0,14
2030,0,1,1,0,0,0,0,25,1,0,0,0,5,18
2031,0,0,1,0,0,0,0,44,1,2,1,3,3,13
2032,0,1,1,0,0,0,0,30,1,2,1,0,7,15
2033,0,0,1,0,0,1,0,71,0,2,0,1,5,13
2034,0,1,1,1,0,0,0,65,0,2,2,0,3,5
2035,0,1,1,0,1,1,0,32,1,0,0,0,5,23
2036,0,1,1,0,1,0,0,75,1,3,1,0,5,6
2037,0,1,1,0,1,0,0,48,1,2,1,0,5,14
2038,0,1,1,0,1,0,0,31,0,0,0,0,2,8
2039,0,1,1,0,0,0,0,73,1,3,3,0,4,16
2040,0,1,1,0,0,0,0,26,1,0,0,0,3,17
2041,0,1,1,1,0,0,0,34,1,2,2,0,7,7
2042,0,1,1,1,1,0,0,22,1,0,0,1,5,16
2043,0,1,1,0,1,0,0,19,1,0,0,0,2,9
2044,0,1,1,1,0,1,0,75,1,1,4,1,1,0
2045,0,1,0,0,1,1,0,22,1,0,0,0,3,14
2046,0,1,1,0,0,0,0,34,1,2,2,0,7,16
2047,0,1,1,0,0,0,0,59,1,0,0,1,4,13
2048,0,1,1,0,0,1,0,65,1,2,2,0,4,16
2049,0,1,1,0,1,1,0,30,0,2,2,0,6,5
2050,0,0,1,0,1,0,0,28,0,0,0,1,2,10
2051,0,1,1,1,0,0,0,62,1,3,2,1,4,20
2052,0,0,1,0,0,1,0,31,1,2,0,0,4,19
2053,0,1,1,1,1,1,0,33,0,2,1,0,1,15
2054,0,1,1,0,0,0,0,20,1,0,0,0,5,3
2055,0,1,1,0,0,0,0,27,1,0,0,0,4,6
2056,0,1,1,0,1,0,0,29,1,0,0,0,5,14
2057,0,1,1,1,1,0,0,30,0,2,0,0,4,11
2058,0,1,1,1,1,0,0,30,0,2,2,3,3,10
2059,0,1,1,1,0,0,0,31,1,2,0,0,3,17
2060,0,0,1,0,0,1,0,36,0,0,0,0,7,7
2061,0,1,1,1,0,0,0,47,1,2,1,2,1,10
2062,0,0,1,1,1,0,0,21,0,0,0,0,3,17
2063,0,1,1,0,1,0,0,80,1,1,0,0,7,17
2064,0,1,1,1,0,0,0,27,1,0,0,3,4,3
2065,0,1,1,0,0,0,0,57,0,0,0,0,4,19
2066,0,0,0,1,0,1,0,53,1,0,0,0,5,1
2067,0,1,0,0,1,1,0,27,0,0,0,0,5,7
2068,0,1,1,1,1,1,0,33,0,2,0,0,2,14
2069,0,1,1,0,0,0,0,23,0,0,0,0,0,11
2070,0,1,1,0,1,0,0,70,1,3,4,0,5,7
2071,0,1,0,1,1,1,0,18,0,0,0,0,3,8
2072,0,1,1,1,0,0,0,77,1,2,2,0,5,11
2073,0,1,1,1,1,0,0,31,1,0,0,1,5,2
2074,0,1,1,0,0,0,0,70,1,1,4,0,7,6
2075,0,1,1,1,1,0,0,25,1,0,0,0,5,6
2076,0,1,0,1,0,0,0,61,1,2,0,0,4,13
2077,0,1,0,1,0,0,0,39,0,2,2,0,3,0
2078,0,1,1,1,0,0,0,73,1,1,4,0,3,5
2079,0,0,1,1,0,0,0,18,1,0,0,2,4,12
2080,0,0,1,0,1,0,0,24,1,0,0,0,4,19
2081,0,1,1,0,1,0,0,30,0,2,2,0,4,14
2082,0,1,1,0,0,1,0,58,0,2,1,0,5,4
2083,0,1,0,0,0,0,0,68,0,1,0,0,6,14
2084,0,1,1,0,0,0,0,56,0,2,2,0,4,8
2085,0,0,1,0,0,0,0,18,1,0,0,0,3,4
2086,0,1,1,1,0,1,0,22,0,0,0,0,4,19
2087,0,1,1,0,1,0,0,33,0,2,2,0,4,6
2088,0,0,1,1,1,0,0,30,1,2,1,0,5,18
2089,0,0,0,0,1,0,0,20,0,0,0,0,3,13
2090,0,1,1,0,1,0,0,62,1,2,1,2,1,12
2091,0,0,1,1,1,0,0,25,0,0,0,2,5,5
2092,0,1,1,1,1,1,0,33,0,0,0,0,3,14
2093,0,1,1,0,0,0,0,23,1,0,0,0,5,3
2094,0,1,0,0,1,0,0,47,1,2,1,2,3,7
2095,0,1,1,0,0,0,0,64,1,1,1,1,4,8
2096,0,1,1,0,0,0,0,60,1,1,2,1,4,0
2097,0,0,1,0,1,0,0,27,1,0,0,0,2,15
2098,0,0,1,0,0,0,0,79,0,2,2,0,4,18
2099,0,1,1,0,1,0,0,44,0,2,0,0,2,10
2100,0,0,1,0,0,0,0,33,1,0,0,0,5,9
2101,0,1,1,1,1,0,0,29,0,0,0,2,5,7
2102,0,1,1,1,0,0,0,76,0,3,1,0,2,4
2103,0,1,1,0,0,0,0,28,0,0,0,0,7,18
2104,0,1,1,0,0,0,0,31,1,2,0,0,1,13
2105,0,1,1,0,1,0,0,24,1,0,0,0,5,6
2106,0,0,1,1,1,1,0,24,1,0,0,3,6,12
2107,0,1,1,0,0,1,0,26,0,0,0,0,7,9
2108,0,1,1,1,0,0,0,44,0,0,0,0,1,12
2109,0,1,1,0,0,0,0,23,0,0,0,0,5,1
2110,0,1,1,1,1,0,0,32,1,0,0,0,5,8
2111,0,0,0,0,0,0,1,18,0,0,0,0,5,1
2112,0,1,1,0,1,0,0,45,0,0,0,0,4,5
2113,0,1,1,1,0,0,0,63,1,3,3,0,4,17
2114,0,1,1,0,0,0,0,57,0,2,0,0,6,6
2115,0,1,1,0,1,0,0,31,1,0,0,0,3,14
2116,0,0,0,0,0,0,1,33,0,0,0,0,3,18
2117,0,1,0,0,0,0,0,44,1,2,2,3,7,17
2118,0,1,1,0,1,0,0,22,1,0,0,0,5,14
2119,0,1,1,1,0,1,0,31,0,2,2,3,4,8
2120,0,0,1,1,0,1,0,33,0,2,1,1,4,23
2121,0,1,1,1,0,1,0,22,0,0,0,0,4,14
2122,0,0,1,1,1,0,0,30,1,0,0,0,4,2
2123,0,0,1,0,0,0,0,67,1,2,2,3,4,12
2124,0,1,1,0,0,1,0,37,0,0,0,1,3,14
2125,0,1,0,1,1,0,0,34,0,2,0,0,4,8
2126,0,1,0,0,1,1,0,76,0,2,1,0,2,13
2127,0,1,1,0,1,0,0,70,0,2,2,0,4,0
2128,0,1,0,0,0,0,0,30,1,2,2,3,0,17
2129,0,1,0,0,1,0,0,33,1,2,1,0,4,17
2130,0,1,1,1,1,1,0,69,1,3,0,3,3,16
2131,0,0,1,0,1,0,0,24,1,0,0,0,3,16
2132,0,1,1,0,1,0,0,28,1,0,0,0,4,4
2133,0,1,1,1,0,0,0,24,1,0,0,0,5,23
2134,0,1,1,1,0,1,0,23,0,0,0,0,3,3
2135,0,1,1,0,0,0,0,40,1,2,0,0,5,12
2136,0,1,1,0,1,0,0,59,0,0,0,3,4,0
2137,0,1,1,1,0,0,0,22,1,0,0,0,3,13
2138,0,1,0,0,1,1,0,30,0,2,1,0,5,6
2139,0,1,1,0,1,0,0,39,1,2,1,0,1,16
2140,0,1,1,0,1,0,0,18,1,0,0,0,5,23
2141,0,1,1,0,1,1,0,71,0,1,3,0,5,6
2142,0,1,1,1,0,0,0,31,0,2,1,0,5,9
2143,0,0,1,1,1,0,0,66,1,2,1,0,5,5
2144,0,1,1,0,1,0,0,35,1,2,2,0,5,5
2145,0,1,1,0,1,1,0,33,0,0,0,2,5,9
2146,0,1,1,0,0,0,0,20,0,0,0,0,7,8
2147,0,1,1,0,0,0,0,42,1,0,0,2,6,6
2148,0,0,1,0,0,0,0,48,1,2,0,0,0,1
2149,0,1,1,0,1,1,0,63,1,2,2,0,3,10
2150,0,1,1,1,1,1,0,23,1,0,0,3,4,16
2151,0,0,1,1,0,1,0,29,0,0,0,0,3,13
2152,0,1,1,0,0,0,0,49,0,0,0,0,4,8
2153,0,1,1,0,1,0,0,20,0,0,0,0,6,5
2154,0,1,1,0,1,0,0,24,1,0,0,0,3,18
2155,0,1,1,0,0,0,0,28,1,0,0,0,5,5
2156,0,1,0,1,0,1,0,26,0,0,0,0,7,12
2157,0,1,1,0,0,1,0,34,0,2,0,0,1,3
2158,0,1,1,0,1,0,0,18,0,0,0,0,2,6
2159,0,1,1,0,0,1,0,32,1,2,1,0,4,13
2160,0,1,1,1,0,0,0,26,1,0,0,0,1,2
2161,0,0,1,0,0,1,0,30,0,0,0,0,4,15
2162,0,0,1,1,0,0,0,68,1,2,1,0,0,14
2163,0,1,0,0,0,0,0,34,0,2,0,0,3,12
2164,0,1,1,1,0,1,0,22,0,0,0,1,3,14
2165,0,1,1,0,1,0,0,24,0,0,0,0,3,10
2166,0,0,0,1,1,0,0,70,0,1,1,0,4,9
2167,0,1,1,1,0,1,0,47,0,0,0,1,4,18
2168,0,1,1,0,1,0,0,25,0,0,0,0,3,3
2169,0,0,1,0,0,1,0,18,1,0,0,0,3,7
2170,0,1,1,0,0,0,0,27,0,0,0,1,5,8
2171,0,1,1,0,0,0,0,20,1,0,0,0,4,1
2172,0,1,1,0,1,0,0,18,0,0,0,0,4,15
2173,0,1,1,1,1,0,0,28,1,0,0,0,4,6
2174,0,1,0,1,0,0,0,24,0,0,0,0,6,8
2175,0,1,0,0,0,0,0,26,1,0,0,0,3,13
2176,0,0,1,0,0,0,0,25,1,0,0,0,4,11
2177,0,1,1,0,1,0,0,54,0,0,0,0,7,3
2178,0,1,1,1,1,0,0,72,1,1,0,0,5,10
2179,0,1,1,0,1,0,0,22,0,0,0,0,1,8
2180,0,1,1,1,0,0,0,36,1,2,1,2,3,0
2181,0,1,1,0,1,1,0,64,0,3,4,0,4,2
2182,0,1,1,1,1,1,0,33,1,0,0,3,3,15
2183,0,1,1,0,1,0,0,71,0,1,4,1,5,8
2184,0,1,1,1,0,1,0,29,0,0,0,0,7,3
2185,0,1,0,1,0,1,0,72,1,2,1,0,4,12
2186,0,1,1,1,0,0,0,26,1,0,0,2,4,5
2187,0,1,1,0,0,0,0,72,1,3,3,0,5,15
2188,0,1,1,0,0,1,0,28,0,0,0,0,4,17
2189,0,0,1,0,0,0,0,20,0,0,0,0,3,10
2190,0,1,1,1,1,0,0,47,0,0,0,1,0,18
2191,0,0,1,0,1,0,0,58,0,2,1,0,5,2
2192,0,1,1,1,1,0,0,30,0,2,1,3,5,7
2193,0,0,0,0,1,1,0,18,0,0,0,0,7,5
2194,0,1,1,1,1,0,0,22,1,0,0,1,5,9
2195,0,1,0,1,0,1,0,60,1,3,0,1,2,15
2196,0,1,1,1,0,0,0,67,0,1,3,1,6,1
2197,0,1,1,1,0,0,0,62,0,3,1,2,4,5
2198,0,1,1,1,1,1,0,29,1,0,0,1,5,7
2199,0,1,1,0,1,0,0,18,1,0,0,0,3,23
2200,0,1,1,1,0,0,0,66,1,1,3,2,1,8
2201,0,1,0,1,1,1,0,30,0,2,0,1,7,8
2202,0,0,1,0,0,0,0,34,1,2,1,1,5,14
2203,0,1,1,0,0,0,0,34,0,2,2,0,5,7
2204,0,1,1,0,0,1,0,31,0,2,1,3,4,10
2205,0,0,1,1,0,0,0,18,0,0,0,0,7,6
2206,0,0,1,1,0,0,0,31,0,0,0,0,4,23
2207,0,1,0,1,1,0,0,49,1,2,0,0,4,19
2208,0,1,0,0,0,0,0,37,1,0,0,0,4,3
2209,0,1,0,0,0,1,0,39,0,0,0,1,0,0
2210,0,1,1,0,1,1,0,23,0,0,0,0,0,11
2211,0,1,0,0,0,1,0,68,1,1,1,1,4,3
2212,0,1,1,1,0,1,0,75,0,1,0,1,5,3
2213,0,1,1,1,0,0,0,37,0,0,0,1,3,5
2214,0,1,1,0,0,0,0,18,1,0,0,1,3,0
2215,0,1,0,0,1,0,0,58,0,0,0,0,2,0
2216,0,1,1,0,1,0,0,20,0,0,0,0,2,7
2217,0,1,1,1,0,0,0,19,0,0,0,0,4,4
2218,0,1,1,0,1,1,0,22,1,0,0,0,0,0
2219,0,1,1,0,1,1,0,59,1,2,2,0,4,9
2220,0,0,1,0,0,0,0,24,1,0,0,0,4,0
2221,0,0,1,1,0,1,0,33,0,2,2,0,5,5
2222,0,1,1,1,0,0,0,28,1,0,0,0,4,20
2223,0,1,1,0,1,1,0,48,1,2,0,0,3,18
2224,0,1,0,1,0,0,0,31,1,0,0,1,5,1
2225,0,1,1,0,0,1,0,18,0,0,0,0,5,7
2226,0,1,1,1,0,0,0,79,1,3,3,2,5,23
2227,0,1,1,0,1,0,0,33,1,0,0,0,6,3
2228,0,1,1,1,0,0,0,27,1,0,0,0,5,3
2229,0,1,1,1,0,1,0,18,0,0,0,0,4,16
2230,0,1,1,1,1,0,0,63,1,3,0,1,0,9
2231,0,1,0,1,0,0,0,24,1,0,0,3,2,9
2232,0,1,1,0,1,1,0,26,0,0,0,1,5,14
2233,0,1,1,0,1,0,0,26,0,0,0,0,3,3
2234,0,0,1,0,0,0,0,37,1,2,1,0,6,16
2235,0,1,1,0,0,0,0,33,0,0,0,0,4,6
2236,0,1,1,0,1,0,0,26,0,0,0,0,5,0
2237,0,1,0,1,1,0,0,55,1,2,0,0,5,2
2238,0,1,1,0,1,0,0,65,0,1,2,0,3,11
2239,0,0,1,0,0,0,0,26,1,0,0,1,5,8
2240,0,1,1,0,1,0,0,30,0,2,1,0,5,8
2241,0,1,1,0,1,0,0,18,1,0,0,0,4,8
2242,0,0,1,1,0,0,0,26,0,0,0,0,3,0
2243,0,1,1,0,1,1,0,24,0,0,0,0,7,14
2244,0,1,1,0,1,0,0,57,1,2,2,0,5,0
2245,0,0,1,0,0,0,0,74,0,3,0,0,4,10
2246,0,0,1,1,0,1,0,19,0,0,0,0,0,10
2247,0,1,1,1,0,0,0,23,0,0,0,0,4,20
2248,0,1,1,0,0,0,0,26,0,0,0,0,2,10
2249,0,1,0,0,0,0,0,47,0,2,0,0,4,7
2250,0,1,1,1,1,1,0,19,0,0,0,0,5,18
2251,0,1,0,0,1,1,0,24,1,0,0,0,3,5
2252,0,0,1,1,1,1,0,65,1,3,1,0,3,7
2253,0,1,1,0,0,0,0,68,1,2,1,0,5,15
2254,0,1,1,0,0,1,0,21,1,0,0,0,2,13
2255,0,0,1,0,1,0,0,42,1,2,0,0,0,3
2256,0,1,1,0,1,0,0,32,0,0,0,0,7,8
2257,0,1,1,0,0,0,0,30,0,0,0,1,7,0
2258,0,1,1,0,0,0,0,18,0,0,0,0,4,19
2259,0,1,1,1,0,1,0,67,1,2,0,0,4,22
2260,0,1,1,1,0,0,0,45,1,2,2,0,6,9
2261,0,1,0,1,1,0,0,19,1,0,0,1,4,8
2262,0,0,0,0,0,0,1,39,0,0,0,0,7,1
2263,0,1,1,0,0,0,0,40,1,0,0,0,5,10
2264,0,1,0,1,1,0,0,49,1,0,0,0,4,0
2265,0,1,1,1,1,1,0,20,0,0,0,0,5,15
2266,0,1,1,1,1,1,0,39,1,2,2,0,5,8
2267,0,1,1,1,0,0,0,35,1,2,2,0,4,20
2268,0,1,0,1,1,0,0,31,0,2,2,0,4,5
2269,0,0,1,0,0,0,0,49,1,0,0,0,2,0
2270,0,1,1,1,1,1,0,24,1,0,0,0,5,7
2271,0,1,1,0,1,0,0,29,0,0,0,0,5,5
2272,0,0,1,0,1,0,0,30,0,0,0,1,3,2
2273,0,1,1,0,0,1,0,33,0,2,1,3,3,14
2274,0,1,0,0,0,0,0,20,1,0,0,3,5,7
2275,0,0,0,0,0,0,1,54,0,2,1,1,5,15
2276,0,1,1,0,1,1,0,26,1,0,0,0,5,5
2277,0,1,0,1,1,0,0,33,0,2,0,0,7,9
2278,0,1,1,0,0,1,0,67,0,2,0,1,5,12
2279,0,1,1,1,0,0,0,21,0,0,0,0,5,0
2280,0,1,1,1,1,1,0,18,1,0,0,0,4,7
2281,0,1,0,1,0,0,0,24,0,0,0,3,2,17
2282,0,1,1,0,1,0,0,27,0,0,0,1,2,17
2283,0,1,0,0,1,0,0,32,0,2,1,0,5,5
2284,0,1,1,0,0,0,0,42,1,0,0,0,5,17
2285,0,1,0,1,1,0,0,27,0,0,0,1,4,9
2286,0,0,1,1,0,0,0,25,0,0,0,0,3,18
2287,0,1,1,1,0,0,0,53,0,0,0,2,3,10
2288,0,1,1,1,1,1,0,32,0,2,2,0,5,1
2289,0,1,1,1,0,1,0,31,1,2,2,0,3,10
2290,0,0,1,0,1,1,0,56,1,2,0,0,4,3
2291,0,1,1,1,1,0,0,19,1,0,0,0,4,15
2292,0,0,0,1,1,0,0,21,1,0,0,2,0,23
2293,0,0,1,0,0,0,0,28,0,0,0,1,7,16
2294,0,0,1,0,1,1,0,27,1,0,0,0,4,4
2295,0,1,1,1,0,0,0,76,1,1,3,0,3,2
2296,0,1,0,0,1,0,0,27,1,0,0,0,5,9
2297,0,1,1,1,1,0,0,25,0,0,0,0,4,19
2298,0,1,1,1,0,0,0,62,0,1,4,0,2,13
2299,0,1,1,0,0,0,0,34,1,0,0,0,0,0
2300,0,1,1,0,0,1,0,21,1,0,0,0,5,7
2301,0,1,1,0,1,0,0,36,1,2,1,0,3,15
2302,0,0,1,0,1,1,0,21,0,0,0,0,4,6
2303,0,1,1,0,1,0,0,36,1,0,0,2,5,12
2304,0,0,1,0,1,0,0,33,0,0,0,1,4,6
2305,0,1,0,1,1,0,0,30,1,2,1,0,4,14
2306,0,1,0,1,0,1,0,44,0,0,0,1,3,23
2307,0,1,1,1,1,0,0,32,0,0,0,1,6,7
2308,0,1,1,0,0,0,0,71,1,1,2,0,5,16
2309,0,0,1,0,0,0,0,74,0,2,1,1,5,3
2310,0,1,1,0,1,0,0,34,0,2,1,0,1,12
2311,0,1,0,0,0,0,0,20,0,0,0,3,0,6
2312,0,1,0,1,0,0,0,32,0,2,2,0,5,1
2313,0,1,0,0,0,0,0,19,0,0,0,0,7,23
2314,0,0,1,0,1,0,0,28,0,0,0,3,5,18
2315,0,0,1,0,0,0,0,34,1,2,0,0,5,8
2316,0,1,0,1,0,1,0,54,1,2,0,3,1,13
2317,0,1,0,0,1,1,0,21,1,0,0,0,5,23
2318,0,1,1,1,0,0,0,19,0,0,0,1,5,10
2319,0,1,1,1,0,0,0,28,1,0,0,0,4,5
2320,0,1,1,1,1,0,0,21,0,0,0,0,1,12
2321,0,1,0,0,1,0,0,25,0,0,0,0,2,6
2322,0,0,1,0,0,0,0,25,0,0,0,0,3,0
2323,0,0,1,1,1,1,0,21,1,0,0,1,4,0
2324,0,1,1,1,1,1,0,31,0,0,0,0,4,3
2325,0,0,1,0,1,1,0,31,0,2,2,0,3,8
2326,0,1,1,0,0,0,0,42,0,2,0,0,1,18
2327,0,0,1,0,0,1,0,18,1,0,0,0,0,0
2328,0,1,0,0,1,0,0,42,1,0,0,0,4,0
2329,0,1,1,0,0,1,0,22,0,0,0,0,5,4
2330,0,1,0,1,0,0,0,48,0,2,1,0,3,0
2331,0,1,1,0,1,0,0,60,1,1,3,1,0,4
2332,0,0,1,0,0,0,0,21,0,0,0,1,4,5
2333,0,1,1,1,1,1,0,54,1,0,0,0,5,14
2334,0,1,0,0,0,1,0,43,0,2,2,2,4,14
2335,0,0,1,1,1,1,0,73,0,3,4,0,4,3
2336,0,1,0,1,1,0,0,26,1,0,0,0,2,8
2337,0,1,1,0,1,0,0,78,1,1,2,1,2,7
2338,0,0,0,1,1,0,0,66,0,1,3,0,3,15
2339,0,1,1,0,1,0,0,56,0,0,0,0,6,12
2340,0,1,1,0,0,0,0,18,0,0,0,0,4,17
2341,0,1,1,0,1,1,0,64,1,1,2,0,6,5
2342,0,1,1,1,1,0,0,32,0,2,0,0,5,18
2343,0,1,1,1,0,0,0,21,1,0,0,0,4,23
2344,0,1,1,1,1,0,0,19,1,0,0,0,4,16
2345,0,1,1,0,0,0,0,28,0,0,0,2,3,9
2346,0,1,1,0,1,1,0,29,1,0,0,0,3,12
2347,0,1,0,1,0,0,0,25,1,0,0,0,4,14
2348,0,1,0,0,1,1,0,44,0,0,0,0,4,15
2349,0,1,1,0,0,1,0,69,0,1,1,1,4,8
2350,0,1,1,0,1,1,0,50,0,0,0,0,5,5
2351,0,1,1,0,1,1,0,31,1,2,2,0,0,23
2352,0,1,1,0,0,0,0,37,1,2,2,0,4,10
2353,0,1,1,1,1,1,0,24,1,0,0,0,2,12
2354,0,1,0,0,0,0,0,80,1,3,3,0,0,18
2355,0,1,0,0,1,0,0,28,0,0,0,0,5,8
2356,0,1,1,0,0,0,0,33,0,2,1,1,0,9
2357,0,0,1,0,0,0,0,47,1,0,0,0,4,12
2358,0,1,0,0,1,1,0,23,1,0,0,0,4,4
2359,0,0,1,0,1,0,0,50,0,2,0,2,5,3
2360,0,0,1,0,0,0,0,23,1,0,0,0,5,5
2361,0,1,1,0,0,0,0,22,0,0,0,0,4,13
2362,0,1,1,0,1,1,0,66,0,3,3,0,2,13
2363,0,1,1,1,0,0,0,28,0,0,0,0,5,7
2364,0,1,1,0,1,0,0,53,1,0,0,0,3,23
2365,0,0,1,0,0,1,0,34,1,0,0,0,4,4
2366,0,1,1,1,0,1,0,23,0,0,0,0,0,2
2367,0,1,1,0,0,1,0,27,0,0,0,0,0,10
2368,0,1,1,1,0,0,0,25,1,0,0,0,3,15
2369,0,1,0,1,0,0,0,45,0,2,0,0,5,8
2370,0,0,1,0,1,1,0,25,1,0,0,0,3,7
2371,0,0,1,1,0,0,0,27,1,0,0,0,1,12
2372,0,0,1,1,1,0,0,73,0,3,3,0,5,1
2373,0,1,1,1,0,1,0,45,1,2,1,0,4,20
2374,0,0,0,1,0,0,0,31,1,0,0,0,5,0
2375,0,1,1,0,0,1,0,39,1,2,2,0,6,7
2376,0,1,1,0,0,0,0,20,1,0,0,2,5,17
2377,0,1,1,0,0,0,0,24,1,0,0,0,4,6
2378,0,1,1,0,0,1,0,32,0,2,0,0,4,18
2379,0,1,1,0,0,0,0,66,1,3,0,0,6,13
2380,0,1,1,0,1,1,0,28,1,0,0,0,4,7
2381,0,1,1,0,1,0,0,25,0,0,0,2,3,4
2382,0,1,1,0,1,0,0,39,1,0,0,0,1,13
2383,0,1,1,0,0,0,0,68,0,2,1,0,4,11
2384,0,1,1,0,0,0,0,26,0,0,0,0,7,13
2385,0,1,1,1,0,0,0,52,1,0,0,0,3,3
2386,0,1,1,0,0,1,0,23,1,0,0,1,5,5
2387,0,1,1,0,1,1,0,65,0,2,1,1,5,8
2388,0,1,1,1,1,0,0,33,0,0,0,0,5,6
2389,0,0,0,1,0,1,0,71,1,1,3,0,4,18
2390,0,1,1,1,0,0,0,61,0,1,2,0,6,18
2391,0,1,0,0,0,0,0,49,1,2,0,3,0,5
2392,0,0,1,1,0,0,0,71,1,3,4,0,4,23
2393,0,1,1,1,1,0,0,78,1,1,1,0,4,22
2394,0,1,1,0,1,0,0,22,0,0,0,0,4,14
2395,0,1,0,1,0,0,0,38,0,0,0,0,4,13
2396,0,1,0,0,0,0,0,25,1,0,0,0,5,18
2397,0,1,1,1,1,1,0,32,1,0,0,0,3,10
2398,0,1,1,0,0,1,0,52,0,0,0,0,5,9
2399,0,1,1,0,0,0,0,51,0,2,1,0,3,15
2400,0,1,0,1,0,0,0,68,0,3,1,0,4,7
2401,0,1,1,0,1,0,0,32,0,2,1,0,7,7
2402,0,1,1,0,1,0,0,80,1,3,1,0,2,17
2403,0,1,1,1,1,0,0,23,0,0,0,2,7,11
2404,0,1,1,0,1,0,0,66,1,1,0,0,5,17
2405,0,1,1,0,0,0,0,21,1,0,0,0,2,16
2406,0,1,1,0,1,1,0,52,1,2,2,0,4,9
2407,0,1,1,0,1,0,0,57,1,0,0,0,6,6
2408,0,0,1,1,0,0,0,18,1,0,0,0,5,10
2409,0,1,1,0,1,0,0,68,0,3,1,1,2,0
2410,0,1,1,1,1,0,0,25,0,0,0,0,5,18
2411,0,1,1,0,1,1,0,66,0,1,0,1,3,23
2412,0,1,0,1,0,1,0,23,0,0,0,1,4,14
2413,0,0,0,0,0,1,0,23,0,0,0,0,4,18
2414,0,1,1,1,0,1,0,21,1,0,0,3,3,11
2415,0,1,1,1,0,1,0,30,1,2,0,0,5,5
2416,0,1,0,1,1,1,0,21,1,0,0,1,2,7
